ID,Name,City,Country,FAA,Latitude,Longitude
3454,Oneonta Municipal Airport,Oneonta,United States,ONH,42.524722,-75.064444
7713,Ontario International Airport,Ontario,United States,ONT,34.056,-117.601194
3734,Upolu Airport,Opolu,United States,UPP,20.265256,-155.859989
4079,Orlando International Airport,Orlando,United States,MCO,28.429394,-81.308994
3878,Executive Airport,Orlando,United States,ORL,28.545464,-81.332936
3416,Apopka Airport,Orlando,United States,X04,28.707222,-81.581667
9242,Ormond Beach Municipal Airport,Ormond Beach,United States,OMN,29.1804,-81.06497
8118,Oscoda Wurtsmith Airport,Oscoda,United States,OSC,44.451558,-83.394053
3432,Wittman Regional Airport,Oshkosh,United States,OSH,44.024983,-88.551336
6909,Ouzinkie Airport,Ouzinkie,United States,KOZ,57.922876,-152.500511
7164,Owensboro Daviess County Airport,Owensboro,United States,OWB,37.7401,-87.1668
5758,Waterbury-Oxford Airport,Oxford,United States,OXC,41.4785556,-73.13525
8289,Miami University Airport,Oxford,United States,OXD,39.5022607,-84.7843814
6872,Oxnard-Ventura County,Oxnard,United States,OXR,34.200833,-119.207222
6961,Ozona Municipal Airport,Ozona,United States,OZA,30.735281,-101.202972
4231,Packwood Airport,Packwood,United States,55S,46.3625,-121.4067
9405,Barkley Regional Airport,Paducah,United States,PAH,37.0602875,-88.7729583
4117,Page Municipal Airport,Page,United States,PGA,36.9261,-111.4483
4124,Pahokee Airport,Pahokee,United States,PHK,26.789,-80.692
7661,Palacios Municipal Airport,Palacios,United States,PSX,28.727508,-96.250958
3522,Palm Springs International Airport,Palm Springs,United States,PSP,33.829667,-116.506694
3839,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,33.626666,-116.1596667
7646,Bermuda Dunes Airport,Palm Springs,United States,UDD,33.7484375,-116.2748133
7648,Palmdale Regional Airport,Palmdale,United States,PMD,34.629391,-118.08456
3756,Palmer Municipal Airport,Palmer,United States,PAQ,61.594914,-149.088711
3569,Palo Alto Airport,Palo Alto,United States,PAO,37.4611111,-122.1150556
8864,Panama City Airport,Panama City,United States,ECP,30.3417,-85.7973
7669,Tyndall Air Force Base,Panama City,United States,PAM,30.069567,-85.575417
3669,Panama City Bay County International Airport,Panama City,United States,PFN,30.212083,-85.682806
4073,Mid-Ohio Valley Regional Airport,Parkersburg,United States,PKB,39.3451039,-81.4392031
4114,Tri Cities Airport,Pasco,United States,PSC,46.2647,-119.119
6133,Patuxent River Naval Air Station,Patuxent River,United States,NHK,38.285981,-76.411781
3521,Grand Canyon West Airport,Peach Springs,United States,1G4,35.899904,-113.815674
9316,Pecos Municipal Airport,Pecos,United States,PEQ,31.3823889,-103.5107222
8950,Spitfire Aerodrome,Pedricktown,United States,7N7,39.7355633,-75.3977211
8549,Pedro Bay Airport,Pedro Bay,United States,PDB,59.782222,-154.1325
7211,Pelican Seaplane Base,Pelican,United States,PEC,57.955278,-136.236389
7138,Pellston Regional Airport,Pellston,United States,PLN,45.5709,-84.7967
5762,Pembina Municipal Airport,Pembina,United States,PMB,48.942501,-97.240833
3647,Eastern Oregon Regional Airport,Pendleton,United States,PDT,45.695,-118.841389
6883,Pensacola Naval Air Station,Pensacola,United States,NPA,30.352656,-87.318647
3563,Pensacola Regional,Pensacola,United States,PNS,30.473425,-87.186611
3564,Peoria Regional,Peoria,United States,PIA,40.664203,-89.693258
4046,Perry-Foley Airport,Perry,United States,40J,30.0692778,-83.5805833
8064,Perryville Airport,Perryville,United States,KPV,55.906667,-159.160833
7157,Grissom Army Reserve Base,Peru,United States,GUS,40.648094,-86.152119
3871,Illinois Valley Regional,Peru,United States,VYS,41.351944,-89.153056
8497,Petersburg James A. Johnson Airport,Petersburg,United States,PSG,56.801667,-132.945278
4147,Dinwiddie County Airport,Petersburg,United States,PTB,37.18375,-77.507388
9120,Wings Field Airport,Philadelphia,United States,BBX,40.1375,-75.265
8504,Philadelphia International Airport,Philadelphia,United States,PHL,39.871944,-75.241139
3752,Northeast Philadelphia Airport,Philadelphia,United States,PNE,40.081944,-75.010586
3750,Phoenix Regional Airport,Phoenix,United States,A39,32.99169922,-111.9209976
8874,Luke Air Force Base,Phoenix,United States,LUF,33.535,-112.38306
3506,Phoenix Sky Harbor International Airport,Phoenix,United States,PHX,33.434278,-112.011583
3462,Deer Valley Municipal Airport,Phoenix ,United States,DVT,33.4117,112.457
8030,Pierre Regional Airport,Pierre,United States,PIR,44.3827,-100.286
5761,Pike County Airport,Pikeville,United States,PBX,37.5617639,-82.5663889
8320,Pilot Point Airport,Pilot Point,United States,PIP,57.585393,-157.571944
7158,Pilot Station Airport,Pilot Station,United States,PQS,61.934444,-162.899444
7216,Grider Field Airport,Pine Bluff,United States,PBF,34.173142,-91.935597
3443,Harris County Airport,Pine Mountain,United States,PIM,32.8406944,-84.8824444
8305,Moore County Airport,Pinehurst-Southern Pines,United States,SOP,35.2376111,-79.3887958
8519,Allegheny County Airport,Pittsburgh,United States,AGC,40.3544,-79.9302
7495,Pittsburgh International Airport,Pittsburgh,United States,PIT,40.491467,-80.232872
3570,Robertson Field Airport,Plainville,United States,4B8,41.6893333,-72.8646944
8563,Plattsburgh International Airport,Plattsburgh,United States,PBG,44.650944,-73.468139
3771,Plymouth Municipal Airport,Plymouth,United States,C65,41.3651307,-86.3002574
8554,Plymouth Municipal Airport,Plymouth,United States,PYM,41.9090278,-70.7287778
8277,Pocatello Regional Airport,Pocatello,United States,PIH,42.9098,-112.596
5760,Point Baker Seaplane Base,Point Baker,United States,KPB,56.351944,-133.6225
7150,St. George Airport,Point Barrow,United States,PBV,56.578344,-169.661611
3428,Point Hope Airport,Point Hope,United States,PHO,68.3488,-166.799
6721,Point Lay LRRS Airport,Point Lay,United States,PIZ,69.732875,-163.005342
3414,Point Mugu Naval Air Station,Point Mugu,United States,NTD,34.120285,-119.12094
3511,Point Roberts Airpark,Point Roberts,United States,1RL,48.9797222,-123.0788889
6864,Pompano Beach Airpark,Pompano Beach,United States,PMP,26.2471389,-80.1110556
8379,Ponca City Regional Airport,Ponca City,United States,PNC,36.731958,-97.099781
3440,Oakland County International Airport,Pontiac,United States,PTK,42.667,-83.35
8877,Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,36.77394444,-90.3248611
8664,Port Alsworth Airport,Port alsworth,United States,PTA,60.208281,-154.306586
9387,William R. Fairchild International Airport,Port Angeles,United States,CLM,48.1202,-123.5
5731,Port Angeles Coast Guard Air Station,Port Angeles,United States,NOW,48.141481,-123.414075
3455,Port Bailey Seaplane Base,Port Bailey,United States,KPY,57.93,-153.040556
7171,Port Clarence Coast Guard Air Station,Port Clarence,United States,KPC,65.2537,-166.859
6736,Erie-Ottawa Regional Airport,Port Clinton,United States,PCW,41.5162703,-82.8694868
7775,Port Heiden Airport,Port Heiden,United States,PTH,56.9591,-158.633
6766,St Clair County International Airport,Port Huron,United States,PHN,42.910957,-82.528862
3557,Port Lions Airport,Port Lions,United States,ORI,57.885278,-152.846111
7165,Platinum Airport,Port Moller,United States,PTU,59.011356,-161.819664
3430,Port Oceanic Airport,Port Oceanic,United States,PRL,60.2083333,-147.8194444
9398,Port O'Connor Airfield,Port O'Connor,United States,S46,28.429977,-96.442859
4066,Port Protection Seaplane Base,Port Protection,United States,PPV,56.328889,-133.61
7957,Jefferson County International Airport,Port Townsend,United States,TWD,48.0314,-122.4838
7955,Port Williams Seaplane Base,Port Williams,United States,KPR,58.49,-152.582222
7172,Portage Municipal Airport,Portage,United States,C47,43.5603136,-89.4828607
6852,Portland International Airport,Portland,United States,PDX,45.588722,-122.5975
3720,Portland International Airport Jetport,Portland,United States,PWM,43.646161,-70.309281
3862,Pease International Tradeport,Portsmouth,United States,PSM,43.0779,-70.8233
5763,Ernest A. Love Field Airport,Prescott,United States,PRC,34.654472,-112.419583
3446,Northern Maine Regional Airport,Presque Isle,United States,PQI,46.688958,-68.044797
3528,Carbon County Regional Airport,Price,United States,PUC,39.609722,-110.75278
7583,Princeton Municipal Airport,Princeton,United States,PNM,45.559868,-93.608217
3762,Prospect Creek Airport,Prospect Creek,United States,PPC,66.814167,-150.643611
8052,Prosser Airport,Prosser,United States,S40,46.128,-119.4773
9407,Theodore Francis Green State Airport,Providence,United States,PVD,41.732581,-71.420383
3641,Provincetown Municipal Airport,Provincetown,United States,PVC,42.071945,-70.22139
6456,Provo Municipal Airport,Provo,United States,PVU,40.21805555,-111.7222222
7579,Pueblo Memorial Airport,Pueblo,United States,PUB,38.289085,-104.496572
3527,Pullman-Moscow Regional,Pullman,United States,PUW,46.743861,-117.109583
3944,Charlotte County-Punta Gorda Airport,Punta Gorda,United States,PGD,26.919722,-81.990556
7056,Put-in-Bay Airport,Put-in-Bay,United States,3W2,41.3521,-82.497
7940,Quantico Marine Corps Air Facility,Quantico,United States,NYG,38.501683,-77.305333
3833,Floyd Bennett Memorial Airport,Queensbury,United States,GFL,43.341222,-73.610305
9178,Quincy Municipal Airport,Quincy,United States,2J9,30.5978708,-84.557425
8163,Quincy Regional Baldwin Field Airport,Quincy,United States,UIN,39.9427,-91.1946
5774,Quinhagak Airport,Quinhagak,United States,KWN,59.755,-161.845278
7206,Clarke County Airport,Quitman,United States,23M,32.0517,-88.4434
9448,John H. Batten Airport,Racine,United States,RAC,42.7605,-87.8152
8430,Raleigh Durham International Airport,Raleigh-Durham,United States,RDU,35.877639,-78.787472
3626,Ramona Airport,Ramona,United States,RNM,33.0391667,-116.91525
8608,Rampart Airport,Rampart,United States,RMP,65.507778,-150.140833
7112,Rancho Murieta Airport,Rancho Murieta,United States,RIU,38.486778,-121.102778
3643,Rapid City Regional Airport,Rapid City,United States,RAP,44.045278,-103.057222
4087,Ellsworth Air Force Base,Rapid City,United States,RCA,44.145042,-103.103567
3625,Rawlins Municipal Airport,Rawlins,United States,RWL,41.8055975,-107.19994
7986,Reading Regional Carl A. Spaatz Field Airport,Reading,United States,RDG,40.3785,-75.9652
5764,Red Devil Airport,Red Devil,United States,RDV,61.788056,-157.350278
7239,Grand Forks Air Force Base,Red River,United States,RDR,47.961098,-97.401194
3565,Redding Municipal Airport,Redding,United States,RDD,40.509,-122.293389
4098,Redlands Municipal Airport,Redlands,United States,REI,34.08525,-117.146388
8443,Roberts Field Airport,Redmond-Bend,United States,RDM,44.254066,-121.149964
4103,Redstone Army Airfield,Redstone,United States,HUA,34.678653,-86.684781
3480,Reno Tahoe International Airport,Reno,United States,RNO,39.499108,-119.768108
3807,Renton Airport,Renton,United States,RNT,47.4931389,-122.21575
8796,Ferry County Airport,Republic,United States,R49,48.7182058,-118.6564714
7874,Rhinelander Oneida County Airport,Rhinelander,United States,RHI,45.6312,-89.4675
5765,Richfield Minicipal Airport,Richfield,United States,RIF,38.7364361,-112.0989444
7582,Richland Airport,Richland Center,United States,93C,43.2833575,-90.2982819
8522,Richmond International Airport,Richmond,United States,RIC,37.505167,-77.319667
3608,Richmond Municipal Airport,Richmond,United States,RID,39.7561006,-84.8427175
7777,Cuyahoga County Airport,Richmond Heights,United States,CGF,41.565124,-81.4863555
4253,Ridgeland Airport,Ridgeland,United States,3J1,32.4934167,-80.99175
8518,Garfield County Regional Airport,Rifle,United States,RIL,39.5263056,-107.7269444
7652,Riverside Municipal Airport,Riverside,United States,RAL,33.951875,-117.445103
3799,Flabob Airport,Riverside,United States,RIR,33.988778,-117.409971
8445,March Army Reserve Base,Riverside,United States,RIV,33.880711,-117.259453
3815,Riverton Regional Airport,Riverton,United States,RIW,43.064167,-108.459722
6881,Roanoke Regional Airport,Roanoke,United States,ROA,37.325472,-79.975417
4016,Robinson Army Airfield,Robinson,United States,RBM,34.850089,-92.300153
3501,Roche Harbor Seaplane Base,Roche Harbor,United States,RCE,48.608056,-123.159722
8170,Skyhaven Airport,Rochester,United States,DAW,43.2840556,-70.9292778
9396,Greater Rochester International Airport,Rochester,United States,ROC,43.118866,-77.672389
3622,Rochester Airport,Rochester,United States,RST,43.908283,-92.500014
4048,Rock Hill York County Bryant Airport,Rock Hill,United States,RKH,34.9878,-81.0572
7494,Rock Springs Sweetwater County Airport,Rock Springs,United States,RKS,41.5942,-109.065
5766,Chicago Rockford International Airport ,Rockford,United States,RFD,42.1953611,-89.0972222
4028,Richmond County Airport,Rockingham,United States,RCZ,34.8913056,-79.7596111
8520,Knox County Regional Airport,Rockland,United States,RKD,44.0601111,-69.0992303
4026,Aransas County Airport,Rockport,United States,RKP,28.0862222,-97.0436944
8077,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI,35.8563,-77.8919
7690,Griffiss International Airport,Rome,United States,RME,43.2338,-75.407033
3450,Richard B Russell Airport,Rome,United States,RMG,34.3507778,-85.1586667
8294,Rosario Seaplane Base,Rosario,United States,RSJ,48.645556,-122.868056
8172,Rosecrans Memorial Airport,Rosecrans,United States,STJ,39.771944,-94.909706
7042,Roswell International Airport Air Center,Roswell,United States,ROW,33.301556,-104.530556
3736,Ruby Airport,Ruby,United States,RBY,64.7272,-155.47
6722,Sierra Blanca Regional Airport,Ruidoso,United States,SRR,33.46285,-105.534751
7077,Russian Mission Airport,Russian Mission,United States,RSH,61.775,-161.319444
7098,Rutland State Airport,Rutland,United States,RUT,43.5294,-72.9496
5767,Sabetha Municipal Airport,Sabetha,United States,K83,39.5425,-95.4677
9412,Mc Clellan Airfield,Sacramento,United States,MCC,38.667639,-121.400611
3684,Sacramento Mather Airport,Sacramento,United States,MHR,38.553897,-121.297592
3434,Sacramento Executive Airport,Sacramento,United States,SAC,38.512524,-121.49347
3663,Sacramento International Airport,Sacramento,United States,SMF,38.695417,-121.590778
3817,Safford Regional Airport,Safford,United States,SAD,32.8533333,-109.6350833
9140,MBS International Airport,Saginaw,United States,MBS,43.532913,-84.079647
4128,Saint Cloud Regional Airport,Saint Cloud,United States,STC,45.546556,-94.059889
4271,St. George Municipal Airport,Saint George,United States,SGU,37.090583,-113.593056
4064,McNary Field Airport,Salem,United States,SLE,44.9095,-123.003
7826,Salina Municipal Airport,Salina,United States,SLN,38.791,-97.6522
5771,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,38.340525,-75.510289
3642,Lemhi County Airport,Salmon,United States,SMN,45.123889,-113.881389
7080,Salt Lake City International Airport,Salt Lake City,United States,SLC,40.788389,-111.977772
3536,Saluda County Airport,Saluda,United States,6J4,33.5561,-81.4768
9416,San Angelo Regional Airport,San Angelo,United States,SJT,31.35775,-100.496306
3708,Randolph Air Force Base,San Antonio,United States,RND,29.529675,-98.2789
3757,San Antonio International Airport,San Antonio,United States,SAT,29.533694,-98.469778
3621,Lackland Air Force Base,San Antonio,United States,SKF,29.384228,-98.581108
3727,San Bernardino International Airport,San Bernardino,United States,SBD,34.0953521,-117.2348722
7670,San Carlos Airport,San Carlos,United States,SQL,37.511944,-122.249444
7683,Montgomery Field Airport,San Diego,United States,MYF,32.4759,117.759
8345,North Island Naval Air Station,San Diego,United States,NZY,32.699219,-117.21531
9541,San Diego International Airport,San Diego,United States,SAN,32.733556,-117.189667
3731,Brown Field Municipal Airport,San Diego,United States,SDM,32.5722722,-116.9801611
7659,San Francisco International Airport,San Francisco,United States,SFO,37.618972,-122.374889
3469,Norman Y Mineta San Jose International Airport,San Jose,United States,SJC,37.3626,-121.929022
3748,Uganik Seaplane Base,San Juan,United States,WSJ,57.730278,-153.320556
7174,Scappoose Industrial Airpark,San Luis,United States,SPB,45.771028,-122.861833
3616,San Luis County Regional Airport,San Luis Obispo,United States,SBP,35.2368,-120.642
5768,Sand Point Airport,Sand Point,United States,SDP,55.315,-160.523
6742,Griffing Sandusky Airport,Sandusky,United States,SKY,41.433361,-82.652333
3821,Orlando Sanford International Airport,Sanford,United States,SFB,28.777639,-81.237489
4167,Sanford Regional Airport,Sanford,United States,SFM,43.39383,-70.708
4269,El Toro Airport,Santa Ana,United States,NZJ,33.676132,-117.731164
4298,John Wayne Airport,Santa Ana,United States,SNA,33.675667,-117.868222
3867,Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,34.426211,-119.840372
3949,Emanuel County Airport,Santa Barbara,United States,SBO,32.609139,-82.369944
3657,Santa Fe Municipal Airport,Santa Fe,United States,SAF,35.617108,-106.089422
3784,Santa Maria Pub Cpt G Allan Hancock Airport,Santa Maria,United States,SMX,34.8989,-120.457
5772,Santa Monica Municipal Airport,Santa Monica,United States,SMO,34.0158333,-118.4513056
7647,Charles M Schulz Sonoma County Airport,Santa Rosa,United States,STS,38.508978,-122.81288
6992,Adirondack Regional Airport,Saranac Lake,United States,SLK,44.3853,-74.2062
5770,Sarasota Bradenton International Airport,Sarasota,United States,SRQ,27.395444,-82.554389
4067,Shively Field Airport,Saratoga,United States,SAA,41.4448594,-106.8235264
7653,Chippewa County International Airport,Sault Ste Marie,United States,CIU,46.2508,-84.4724
5729,Savannah Hilton Head International Airport,Savannah,United States,SAV,32.127583,-81.202139
3613,Savoonga Airport,Savoonga,United States,SVA,63.6864,-170.493
6724,Scammon Bay Airport,Scammon Bay,United States,SCM,61.845278,-165.571389
7209,Schaumburg Regional Airport,Schaumburg,United States,06C,41.9893408,-88.1012428
8649,Schenectady County Airport,Scotia,United States,SCH,42.85245555,-73.92886667
6968,Western Nebraska Regional Airport,Scottsbluff,United States,BFF,41.874,-103.596
5723,Wilkes Barre Scranton International Airport,Scranton,United States,AVP,41.338478,-75.723403
4286,Seal Bay Seaplane Base,Seal Bay,United States,SYB,58.166667,-152.5
7173,Boeing Field King County International Airport,Seattle,United States,BFI,47.53,-122.301947
3726,Kenmore Air Harbor Seaplane Base,Seattle,United States,LKE,47.629,-122.339
6457,Seattle Tacoma International Airport,Seattle,United States,SEA,47.449,-122.309306
3577,Sebastian Municipal Airport,Sebastian,United States,X26,27.81325,-80.4955833
9200,Hendricks Army Airfield,Sebring,United States,SEF,27.456389,-81.342222
8506,Sedona Airport,Sedona,United States,SDX,34.848628,-111.788472
4280,Selawik Airport,Selawik,United States,WLK,66.6,-159.985833
7182,Craig Field Airport,Selma,United States,SEM,32.343947,-86.987803
3874,Selfield Airport,Selma Alabama,United States,SES,32.4404,-86.9522
8959,Finger Lakes Regional Airport,Seneca Falls,United States,0G7,42.8835647,-76.7812318
8561,Seward Airport,Seward,United States,SWD,60.1269383,-149.4188122
6845,Shageluk Airport,Shageluk,United States,SHX,62.692222,-159.569167
7090,Shaktoolik Airport,Shaktoolik,United States,SKK,64.371111,-161.223889
7192,Sheboygan County Memorial Airport,Sheboygan,United States,SBM,43.7696,-87.851402
9126,Shelby County Airport,Shelbyville,United States,2H0,39.410556,-88.845556
9305,Eareckson Airport,Shemya,United States,SYA,52.712275,174.11362
3813,Sheridan County Airport,Sheridan,United States,SHR,44.7692,-106.98
5769,Shishmaref Airport,Shishmaref,United States,SHH,66.2496,-166.089
6723,Show Low Regional Airport,Show Low,United States,SOW,34.265556,-110.005556
7078,Barksdale Air Force Base,Shreveport,United States,BAD,32.50182,-93.662674
3842,Shreveport Regional Airport,Shreveport,United States,SHV,32.446629,-93.8256
3609,Shungnak Airport,Shungnak,United States,SHG,66.888056,-157.1625
7117,Sidney-Richland Municipal Airport,Sidney,United States,SDY,47.706944,-104.1925
7065,Sidney Muni Airport,Sidney,United States,SNY,41.10167,-102.985
8815,Sikeston Memorial Municipal,Sikeston,United States,SIK,36.8988889,-89.56175
9164,Grant County Airport,Silver City,United States,SVC,32.6365,-108.156
6135,Silver Springs Airport,Silver Springs,United States,SPZ,39.4030278,-119.2511944
8219,Sioux Gateway Col Bud Day Field Airport,Sioux City,United States,SUX,42.402603,-96.384367
3753,Sioux Falls Airport,Sioux Falls,United States,FSD,43.582014,-96.741914
4009,Chatham Seaplane Base,Sitka,United States,CYM,57.515,-134.946111
7139,Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,57.047138,-135.361611
3856,Skagway Airport,Skagway,United States,SGY,59.4601,-135.316
5961,Sleetmute Airport,Sleetmute,United States,SLQ,61.700566,-157.165833
7240,North Central State Airport,Smithfield,United States,SFZ,41.920764,-71.491381
3781,Soldotna Airport,Soldotna,United States,SXQ,60.4749583,-151.0382389
7692,Somerset County Airport,Somerset,United States,2G9,40.0388708,-79.0149951
8539,Lake Cumberland Regional Airport,Somerset,United States,SME,37.053611,-84.615556
7061,South Bend Regional Airport,South Bend,United States,SBN,41.708661,-86.31725
4359,South Haven Area Regional Airport,South Haven,United States,LWA,42.3511944,-86.2556389
8648,Lake Tahoe Airport,South Lake Tahoe,United States,TVL,38.893889,-119.995278
4262,South Naknek Airport,South Naknek,United States,WSN,58.702222,-157.0025
7159,Sparrevohn LRRS Airport,Sparrevohn,United States,SVW,61.097369,-155.574228
3421,Black Hills Airport,Spearfish,United States,SPF,44.4811407,-103.7860053
7809,Spencer Municipal Airport,Spencer,United States,SPW,43.165527,-95.202805
6446,Spokane International Airport,Spokane,United States,GEG,47.619861,-117.533833
3467,Felts Field Airport,Spokane,United States,SFF,47.682819,-117.322558
3716,Fairchild Air Force Base,Spokane,United States,SKA,47.615058,-117.655772
3667,Springfield Branson National Airport,Springfield,United States,SGF,37.245667,-93.388639
4348,Springfield-Beckly Municipal Airport,Springfield,United States,SGH,39.8402778,-83.8401667
7908,Abraham Lincoln Capital Airport,Springfield,United States,SPI,39.8441,-89.677889
4336,Hartness State Airport,Springfield,United States,VSF,43.343333,-72.517222
4267,St. Marys Airport,St Mary's,United States,KSM,62.0605,-163.302
6718,St. Augustine Airport,St. Augustine Airport,United States,UST,29.959167,-81.339722
6989,St. George Airport,St. George,United States,STG,56.577222,-169.663611
7247,Lambert St. Louis International Airport,St. Louis,United States,STL,38.748697,-90.370028
3678,Fortman Airport,St. Marys,United States,1OH,40.5553253,-84.3866186
6921,St. Michael Airport,St. Michael,United States,SMK,63.49,-162.110278
7191,St. Paul Island Airport,St. Paul Island,United States,SNP,57.167333,-170.220444
3426,St. Petersburg Clearwater International Airport,St. Petersburg,United States,PIE,27.910167,-82.687389
3617,Albert Whitted Airport,St. Petersburg,United States,SPG,27.765111,-82.626972
3548,University Park Airport,Pennsylvania State College ,United States,SCE,40.849278,-77.848694
4318,Statesville Regional Airport,Statesville,United States,SVH,35.7649958,-80.9538958
8526,Steamboat Springs Airport,Steamboat Springs,United States,SBS,40.51625,-106.8663056
7580,Stebbins Airport,Stebbins,United States,WBB,63.515833,-162.278056
7193,Spring Hill Airport,Sterling,United States,70N,41.3473569,-75.4158972
8530,Sterling Municipal Airport,Sterling,United States,STK,40.6153136,-103.2648454
7985,Jefferson County Airpark,Steubenville,United States,2G2,40.3602179,-80.7008742
8795,Stevens Point Municipal Airport,Stevens Point,United States,STE,44.5451356,-89.5302844
8744,Shoestring Aviation Airfield,Stewartstown,United States,0P2,39.7948244,-76.6471914
6884,Stockton Metropolitan Airport,Stockton,United States,SCK,37.894167,-121.238306
3805,Stony River Airport,Stony River,United States,SRV,61.7875,-156.591111
7241,Stormville Airport,Stormville,United States,N69,41.5769708,-73.7323514
8562,Igor I. Sikorsky Memorial Airport,Stratford,United States,BDR,41.163472,-73.126167
3579,Witham Field Airport,Stuart,United States,SUA,27.1816996,-80.221294
7656,Door County Cherryland Airport,Sturgeon Bay,United States,SUE,44.8436667,-87.4215556
6885,Sylvania Airport,Sturtevant,United States,C89,42.70325,-87.9589722
8527,Sugar Land Regional Airport,Sugar Land,United States,SGR,29.62225,-95.6565278
4220,Shaw Air Force Base,Sumter,United States,SSC,33.972719,-80.470564
3733,Banks Airport,Swans Island,United States,ME5,44.1653889,-68.4281667
8668,Plantation Airpark,Sylvania,United States,JYL,32.6452778,-81.5971111
8298,Syracuse Hancock International Airport,Syracuse,United States,SYR,43.111187,-76.106311
3745,Mc Chord Air Force Base,Tacoma,United States,TCM,47.137678,-122.476475
3672,Tacoma Narrows Airport,Tacoma,United States,TIW,47.267944,-122.57811
8446,Takotna Airport,Takotna,United States,TCT,62.971944,-156.082778
7215,Talkeetna Airport,Talkeetna,United States,TKA,62.3205,-150.093694
4004,Tallahassee Regional Airport,Tallahassee,United States,TLH,30.396528,-84.350333
3698,Macdill Air Force Base,Tampa,United States,MCF,27.849339,-82.521214
3789,Tampa International Airport,Tampa,United States,TPA,27.975472,-82.53325
3646,Tampa Executive Airport,Tampa,United States,VDF,28.0139772,-82.3452778
8339,Tampa North Airpark,Tampa,United States,X39,28.221278,-82.374555
8447,Tanana Airport,Tanana,United States,TAL,65.179556,-152.075833
7113,Rock Airport,Tarentum,United States,9G1,40.6035463,-79.8261189
9349,Tatalina LRRS Airport,Tatalina,United States,TLJ,62.894369,-155.976525
3423,Tatitlek Airport,Tatitlek,United States,TEK,60.8725,-146.691111
7248,Taunton Municipal Airport,Taunton,United States,TAN,41.8744017,-71.0166453
8276,Teller Airport,Teller,United States,TLA,65.240278,-166.339444
7186,Telluride Airport,Telluride,United States,TEX,37.953759,-107.90848
4084,Draughon Miller Central Texas Regional Airport,Temple,United States,TPL,31.1525,-97.407778
4230,Tenakee Seaplane Base,Tenakee Springs,United States,TKE,57.779722,-135.218333
7137,Terre Haute International Airport,Terre Haute,United States,HUF,39.451464,-87.307561
3603,Teterboro Airport,Teterboro,United States,TEB,40.850103,-74.060837
3624,Texarkana Regional Webb Field Airport,Texarkana,United States,TXK,33.453722,-93.991028
3770,Thief River Falls Airport,Thief River Falls,United States,TVF,48.065556,-96.185
7018,Thomasville Regional Airport,Thomasville,United States,TVI,30.9017921,-83.8811285
7998,McDuffie County Airport,Thomson,United States,HQU,33.5297315,-82.5169509
8514,Thorne Bay Seaplane Base,Thorne Bay,United States,KTB,55.688056,-132.536667
7147,Henry Tift Myers Airport,Tifton,United States,TMA,31.4289814,-83.488545
8005,Tin City LRRS Airport,Tin City,United States,TNC,65.563056,-167.921667
7194,Space Coast Regional Airport,Titusville,United States,TIX,28.5148,-80.7992278
9199,Arthur Dunn Airpark,Titusville,United States,X21,28.622552,-80.83541
4070,Toccoa RG Letourneau Field Airport,Toccoa,United States,TOC,34.5928117,-83.2963717
8322,Togiak Airport,Togiak Village,United States,TOG,59.0528,-160.397
6767,Tok Junction Airport,Tok,United States,6K8,63.329444,-142.953611
7235,Toksook Bay Airport,Toksook Bay,United States,OOK,60.541389,-165.087222
8200,Toledo Airport,Toledo,United States,TOL,41.586806,-83.807833
4040,Bloyer Field Airport,Tomah,United States,Y72,43.9762222,-90.4806111
8607,Tonopah Test Range Airport,Tonopah,United States,TNX,37.798836,-116.78075
3592,Forbes Field Airport,Topeka,United States,FOE,38.950944,-95.663611
3843,Philip Billard Municipal Airport,Topeka,United States,TOP,39.068657,-95.622482
7925,Zamperini Field Airport,Torrance,United States,TOA,33.803392,-118.339611
7053,Cherry Capital Airport,Traverse City,United States,TVC,44.741445,-85.582235
4023,Trenton-Robbinsville Airport,Trenton,United States,N87,40.2139444,-74.6017778
8547,Trenton Mercer Airport,Trenton,United States,TTN,40.276692,-74.813469
3447,Portland Troutdale Airport,Troutdale,United States,TTD,45.54937,-122.401253
8121,Truckee-Tahoe Airport,Truckee,United States,TKF,39.3200422,-120.1395628
7702,Truth Or Consequences Municipal Airport,Truth Or Consequences,United States,TCS,33.236944,-107.27175
3755,Marana Regional Airport,Tucson,United States,AVW,32.409556,-111.218388
7979,Davis Monthan Air Force Base,Tucson,United States,DMA,32.166467,-110.883144
3562,Tucson International Airport,Tucson,United States,TUS,32.116083,-110.941028
3636,Tucumcari Municipal Airport,Tucumcari,United States,TCC,35.182777,-103.603186
3773,Richard Lloyd Jones Jr. Airport,Tulsa,United States,RVS,36.0396111,-95.9846389
7849,Tulsa International Airport,Tulsa,United States,TUL,36.198389,-95.888111
3855,Tuluksak Airport,Tuluksak,United States,TLT,61.096944,-160.969444
7218,Tunica Municipal Airport,Tunica,United States,UTM,34.681,-90.3467
7827,Tuntutuliak Airport,Tuntutuliak,United States,WTL,60.335278,-162.666944
